sample,orf,mapped_reads,amplicons,gRNA_count,sgRNA_HQ_count,sgRNA_LQ_count,sgRNA_LLQ_count,gRHPT,sgRPTg_HQ,sgRPTg_LQ,sgRPTg_LLQ,sgRPTg_ALL,sgRPHT_HQ,sgRPHT_LQ,sgRPHT_LLQ,sgRPHT_ALL
ALDP-9E958D,N,39985,93,522,35,12,0,1305.4895585844693,67.04980842911877,22.988505747126435,0,90.03831417624521,87.53282480930349,30.011254220332624,0,117.54407902963612
ALDP-9E958D,N*,39985,,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDP-9E958D,ORF10,39985,98,49,0,0,1,122.54595473302489,0,0,20.408163265306122,20.408163265306122,0,0,2.5009378516943856,2.5009378516943856
ALDP-9E959C,ORF1a,34203,1|3,342,7,0,0,999.9122883957548,NA,0,0,NA,20.466040990556387,0,0,20.466040990556387
ALDP-9E959C,S,34203,71,34,6,2,1,99.40648481127387,176.47058823529412,58.8235294117647,29.41176470588235,264.70588235294116,17.54232084904833,5.84744028301611,2.923720141508055,26.313481273572496
ALDP-9E959C,ORF3a,34203,84,291,0,0,2,850.8025611788439,0,0,6.872852233676976,6.872852233676976,0,0,5.84744028301611,5.84744028301611
ALDP-9E959C,E,34203,87,204,0,0,2,596.4389088676431,0,0,9.803921568627452,9.803921568627452,0,0,5.84744028301611,5.84744028301611
ALDP-9E959C,M,34203,87,204,105,29,3,596.4389088676431,514.7058823529412,142.15686274509804,14.705882352941178,671.5686274509804,306.99061485834574,84.78788410373359,8.771160424524165,400.5496593866035
ALDP-9E959C,ORF6,34203,89,52,10,2,0,152.03344735841884,192.30769230769232,38.46153846153846,0,230.76923076923077,29.23720141508055,5.84744028301611,0,35.08464169809666
ALDP-9E959C,ORF7a,34203,,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDP-9E959C,ORF8,34203,,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDP-9E959C,N,34203,93,694,68,26,2,2029.0617782065901,97.98270893371759,37.46397694524496,2.8818443804034586,138.328530259366,198.81296962254774,76.01672367920942,5.84744028301611,280.6771335847733
ALDP-9E959C,N*,34203,95,218,1,0,0,637.3709908487559,4.587155963302752,0,0,4.587155963302752,2.923720141508055,0,0,2.923720141508055
ALDP-9E959C,ORF10,34203,98,94,0,0,2,274.8296933017572,0,0,21.27659574468085,21.27659574468085,0,0,5.84744028301611,5.84744028301611
ALDP-9E95AB,ORF1a,100219,1|2,330,339,86,6,329.2788792544328,37558.67082035307,9555.555555555557,666.6666666666667,47780.89304257529,338.25921232500826,85.81207156327643,5.986888713716961,430.05817260200166
ALDP-9E95AB,S,100219,71,132,1,0,0,131.71155170177312,7.575757575757575,0,0,7.575757575757575,0.9978147856194934,0,0,0.9978147856194934
